85719,32.24672,-110.948658
85206,33.396296,-111.717019
90047,33.953617,-118.308429
80601,39.962027,-104.807808
80011,39.738764,-104.782159
89014,36.061719,-115.05806
93036,34.238785,-119.186492
89135,36.100975,-115.375911
85008,33.462954,-111.985178
89149,36.272256,-115.292541
92027,33.131156,-116.976997
84084,40.622878,-111.964551
92253,33.641767,-116.273943
91355,34.440248,-118.643992
94565,38.014576,-121.906255
95624,38.427507,-121.314899
90810,33.819814,-118.222416
84095,40.557499,-111.979469
85308,33.660382,-112.184964
91767,34.083086,-117.737998
93535,34.713656,-117.86466
87121,35.08917,-106.871772
93536,34.74739,-118.369248
92309,35.332155,-116.038586
92610,33.696117,-117.67596
89074,36.036583,-115.080914
95691,38.627951,-121.593287
93010,34.227892,-119.079552
92656,33.576212,-117.730368
95307,37.554269,-120.951523
95356,37.718023,-121.032714
89103,36.11184,-115.211668
95368,37.713269,-121.085404
92371,34.442625,-117.541815
93550,34.408548,-118.123592
95380,37.474396,-120.875917
92618,33.666942,-117.732094
93274,36.178091,-119.370752
91344,34.294615,-118.507001
89128,36.196814,-115.264364
92675,33.50186,-117.608646
95758,38.427813,-121.444696
89032,36.223179,-115.172722
89117,36.140961,-115.281091
95322,37.166199,-121.024432
89123,36.035206,-115.148776
90016,34.028332,-118.354337
95834,38.635212,-121.518608
92407,34.212433,-117.381239
89104,36.151382,-115.108648
91761,34.035602,-117.591528
90755,33.803431,-118.16977
90808,33.823943,-118.111335
90045,33.942143,-118.41733
95355,37.672906,-120.946594
92301,34.585234,-117.453724
80504,40.163388,-105.030087
89030,36.211515,-115.124129
92308,34.424366,-117.161294
83854,47.71934,-116.967308
91343,34.237912,-118.482306
85215,33.511896,-111.579397
92557,33.97216,-117.258409
48066,42.507586,-82.936582
98003,47.303057,-122.317755
99324,46.042579,-118.386845
83642,43.568006,-116.404411
89139,36.03467,-115.211648
80239,39.787628,-104.838551
90660,33.989524,-118.089299
87123,35.067584,-106.470746
84663,40.165628,-111.49508
48089,42.468096,-82.993857
80631,40.442868,-104.673072
84104,40.749441,-111.981537
85209,33.37545,-111.63867
85043,33.431905,-112.196998
48017,42.53669,-83.150367
80112,39.576926,-104.857826
92377,34.157763,-117.405966
91752,33.996484,-117.531268
80022,39.879646,-104.798722
94534,38.244839,-122.135861
93561,35.118772,-118.493811
91505,34.173885,-118.346937
97124,45.569079,-122.946702
89027,36.81112,-114.125652
89130,36.253987,-115.227108
87031,34.691701,-107.017993
91731,34.078573,-118.043456
95993,39.082497,-121.680114
92337,34.049809,-117.470613
80918,38.910393,-104.780362
93308,35.621087,-118.789677
84074,40.555521,-112.265191
92346,34.126779,-117.183104
90220,33.88151,-118.234451
48092,42.513593,-83.058938
93313,35.163188,-119.046321
84041,41.069929,-111.981255
80138,39.517532,-104.670911
84045,40.336491,-111.911191
32817,28.591012,-81.243652
93060,34.402343,-119.094825
95687,38.333133,-121.920151
89143,36.322313,-115.293158
89118,36.077401,-115.213995
97504,42.327947,-122.800496
84097,40.304822,-111.673124
32819,28.448412,-81.471572
85086,33.816137,-112.119971
90029,34.089848,-118.294661
90040,33.994523,-118.149952
84102,40.76025,-111.864386
80228,39.69499,-105.173144
92227,32.990121,-115.358757
80920,38.957598,-104.77077
85012,33.507576,-112.070981
85040,33.406479,-112.025469
85027,33.679761,-112.092529
85053,33.629922,-112.131608
85286,33.272273,-111.833863
83686,43.492218,-116.607703
30144,34.036864,-84.591009
93063,34.308729,-118.687223
97471,43.218335,-123.487741
30080,33.86994,-84.498081
92672,33.42411,-117.606775
81505,39.255826,-108.534246
84098,40.733685,-111.533313
83705,43.561551,-116.214364
87124,35.268498,-106.783682
73160,35.332438,-97.475217
30188,34.123529,-84.457649
81501,39.071848,-108.547131
91016,34.1528,-118.000482
30082,33.854654,-84.536437
91792,34.022581,-117.902359
31904,32.554638,-85.010012
92881,33.827409,-117.524128
48150,42.370793,-83.351524
92614,33.68021,-117.833355
89141,35.98841,-115.207056
83709,43.551112,-116.29008
87402,36.783848,-108.144001
92688,33.619672,-117.612087
92571,33.828395,-117.20766
30253,33.448926,-84.18357
93257,35.988087,-118.860221
88310,32.641272,-106.072883
84015,41.120356,-112.060775
93611,36.825297,-119.68019
93306,35.468193,-118.779751
93312,35.393478,-119.12046
93309,35.342891,-119.064802
84115,40.714497,-111.892687
89183,35.995845,-115.157617
73127,35.477422,-97.653194
48051,42.693641,-82.821001
88101,34.499384,-103.275272
87301,35.534984,-108.737949
31028,32.6312,-83.6963
30152,33.989254,-84.645865
92113,32.696716,-117.117881
91945,32.733168,-117.034176
93291,36.391777,-119.372842
95928,39.68571,-121.844084
91790,34.066964,-117.937007
73071,35.238349,-97.411896
90640,34.015444,-118.111012
92551,33.882739,-117.224878
89101,36.172547,-115.122233
73099,35.527369,-97.78251
89178,35.997647,-115.286047
90403,34.030755,-118.492101
84054,40.838548,-111.916756
84081,40.60282,-112.037619
73112,35.51817,-97.575423
80108,39.44552,-104.853001
92780,33.734008,-117.819164
93301,35.384337,-119.020562
90731,33.736346,-118.279183
30134,33.777518,-84.781392
89145,36.167691,-115.277861
91104,34.165355,-118.123751
85395,33.478693,-112.395249
30078,33.861019,-84.017993
85234,33.361667,-111.741002
92083,33.19784,-117.248203
88061,32.654196,-108.333572
48195,42.204975,-83.206511
84321,41.717722,-111.836493
30141,33.86043,-84.769883
73132,35.5534,-97.633325
83440,43.81469,-111.822546
30701,34.492384,-84.958336
30501,34.319072,-83.814393
98516,47.109685,-122.794261
85142,33.19999,-111.636294
83605,43.661908,-116.65629
91381,34.384696,-118.647244
91311,34.293343,-118.603123
91402,34.222506,-118.444689
91706,34.09741,-117.968269
90041,34.137412,-118.207607
91702,34.280333,-117.866141
90249,33.90139,-118.315697
90501,33.833744,-118.314022
73169,35.38277,-97.642601
36867,32.495317,-85.024587
48101,42.259473,-83.210391
30274,33.554561,-84.399687
95677,38.791075,-121.234854
30052,33.815151,-83.893561
30013,33.64517,-83.972188
99352,46.25284,-119.287852
83646,43.649585,-116.431758
97603,42.152018,-121.683526
87532,35.993867,-106.088977
30084,33.854096,-84.216155
30043,33.999276,-84.009512
74133,36.039275,-95.877463
30165,34.302923,-85.269103
30518,34.130846,-84.027398
74075,36.169169,-97.083226
92056,33.201242,-117.296984
92084,33.219935,-117.202606
92029,33.0824,-117.127641
92101,32.724103,-117.170912
92054,33.195534,-117.354538
92110,32.765244,-117.200391
92108,32.774046,-117.142454
92021,32.838798,-116.869956
92078,33.117154,-117.180627
89521,39.385322,-119.69207
89512,39.550956,-119.801071
89502,39.491314,-119.743845
89434,39.541317,-119.650155
89503,39.54104,-119.840126
89705,39.111672,-119.860562
89706,39.222732,-119.701563
89431,39.540398,-119.749111
92243,32.770197,-115.598591
85365,33.053936,-114.113929
85364,32.70226,-114.658013
73120,35.581316,-97.573674
30721,34.788636,-84.916082
48180,42.225283,-83.267691
30742,34.950584,-85.243239
30214,33.490463,-84.485997
43311,40.365633,-83.756432
93311,35.192404,-119.175866
85281,33.42744,-111.934004
84660,40.121268,-111.695542
32935,28.145509,-80.649957
30223,33.288801,-84.279923
87901,33.216729,-107.098498
43113,39.586593,-82.962246
95747,38.78207,-121.373155
43213,39.96687,-82.862134
34746,28.238826,-81.445341
92316,34.059306,-117.390768
34209,27.500129,-82.651386
87004,35.368871,-106.597292
83634,43.455684,-116.328521
30260,33.584687,-84.327348
92590,33.482811,-117.226126
92591,33.535277,-117.104791
98467,47.203279,-122.567719
92562,33.547613,-117.34404
92563,33.580016,-117.14736
92584,33.652675,-117.173568
92570,33.787292,-117.320673
92595,33.617845,-117.259305
92530,33.652403,-117.373758
92532,33.692708,-117.303135
43302,40.599237,-83.130298
90028,34.099912,-118.326912
96913,13.46860,144.79890
84129,40.64019,-112.03691
